Ticker,Nama,Grup,Sektor,Syariah,Status,Skor,Flag,Harga,PER,PBV,PERvsSektor,PBVvsSektor,ROE%,LabaYoY%,OmzetYoY%,Dividen%,DER,MarketCap(T),Vol20(jt),Nilai(M),VolSpike,RSI14,MA50,MA200,MarginKotor%,MarginOperasi%,MarginBersih%,ROA%,UtangBersih/EBITDA,CurrentRatio,QuickRatio,InterestCoverage,EV/EBITDA,OCF/Laba,FCFYield%,Payout%,Capex/OCF,SkorValuasi,SkorProfitabilitas,SkorKesehatan,SkorPertumbuhan,SkorArusKas,OmzetCAGR3%,LabaCAGR3%,TahunLabaNaik,SahamYoY%,EPS,BVPS,DPS,Saham,Omzet,LabaBersih,EBITDA,EBIT,TotalUtang,Kas,UtangBersih,TotalAset,Ekuitas,OCF,Capex,FCF,Periode,Basis,MataUang
BUKK,Bukaka Teknik Utama Tbk.,,Industrials,Tidak,TIPIS,49,FCF-,1020,10.5,0.37,0.98,0.18,4.08,-13.8,105.7,0.0,2.07,2.7,0.09,0.1,0.33,53.8,1020,1300.0,46.97,39.86,5.08,1.45,12.51,1.56,1.38,1.53,14.85,1.74,-14.02,0.0,1.85,66,56,33,44,31,-1.7,-4.3,1.0,0.0,97.0314,2789.2076,,2640452000.0,5048241442000.0,256206697000.0,1149594290000.0,1134411389000.0,15276119614000.0,847934264000.0,14381612521000.0,26046792800000.0,7364768914000.0,445187767000.0,-822661748000.0,-377473981000.0,2026-06-30,TTM-gabungan,IDR
PTBA,Bukit Asam (Persero) Tbk.,LQ45,Energy,Ya,HOLD,66,"laba-30%,payout>100",3050,10.5,1.49,0.45,0.79,14.51,-57.2,-18.0,3.75,0.12,35.1,53.04,155.7,0.21,66.3,2614,2542.0,15.85,8.04,7.84,7.86,-0.31,1.27,0.94,21.38,7.02,2.13,9.41,114.63,0.54,83,71,89,11,74,0.0,-38.5,0.0,0.0,290.0963,2043.8109,114.51,11514357245.0,42623005000000.0,3340272000000.0,4794162000000.0,4498807000000.0,2719627000000.0,4192245000000.0,-1472618000000.0,43228243000000.0,23533169000000.0,7108016000000.0,-3804452000000.0,3303564000000.0,2026-03-31,TTM-gabungan,IDR
TGKA,Tigaraksa Satria Tbk,,Consumer Defensive,Ya,TIPIS,67,,4890,10.6,1.98,1.07,0.99,18.48,-13.4,9.7,6.44,0.08,4.5,0.0,0.0,0.34,42.6,4955,4754.0,9.13,3.22,3.04,8.52,-0.51,1.88,1.23,33.65,6.93,1.7,14.69,68.33,0.09,70,65,93,32,85,0.2,-5.1,0.0,0.0,461.9198,2467.7451,315.0,918492750.0,13969186000000.0,424270000000.0,603112000000.0,531016000000.0,184114000000.0,493038000000.0,-308924000000.0,4991385000000.0,2266606000000.0,721942000000.0,-62002000000.0,659940000000.0,2026-06-30,TTM-gabungan,IDR
GEMS,Golden Energy Mines Tbk.,,Energy,Ya,WSE,65,,7225,10.6,3.06,0.45,1.63,29.06,-29.4,-10.1,3.29,0.17,42.5,0.15,1.1,0.54,51.5,6894,7580.0,30.59,13.81,9.58,17.88,0.06,1.77,1.64,52.3,7.22,0.71,5.82,92.34,0.12,69,77,93,11,75,-6.1,-27.6,0.0,0.0,679.1632,2362.3236,237.95,5882353000.0,41706000802560.0,3995077456800.0,5936509920960.0,5661087148320.0,2328115687200.0,2504182253280.0,385462169760.0,21777116533440.0,13896021446400.0,2827665663840.0,-352527191040.0,2475138472800.0,2026-03-31,TTM,USD
SIDO,Industri Jamu dan Farmasi Si,LQ45,Consumer Defensive,Ya,JUAL,75,payout>100,350,10.7,3.44,1.08,1.71,28.71,-20.0,4.7,10.57,0.0,10.3,23.52,8.3,0.31,45.1,358,446.0,55.54,31.9,25.89,26.16,-0.37,7.52,4.93,881.5,7.75,1.25,11.1,113.53,0.05,61,95,99,43,75,1.8,3.6,2.0,-1.88,32.6951,101.7546,37.0,29435200000.0,3717612000000.0,962387000000.0,1267392000000.0,1240274000000.0,1591000000.0,475644000000.0,-474053000000.0,3260699000000.0,2995167000000.0,1205337000000.0,-62047000000.0,1143290000000.0,2026-06-30,TTM-gabungan,IDR
JRPT,Jaya Real Property Tbk,,Real Estate,Ya,TIPIS,72,,1150,10.7,1.35,1.0,1.52,13.2,12.0,12.2,2.7,0.0,14.8,0.55,0.6,1.12,78.0,1094,1067.0,55.41,41.44,39.93,9.1,-1.21,1.26,0.45,1270.36,8.93,0.77,7.12,28.76,0.01,56,73,87,71,78,13.2,14.8,3.0,-0.47,107.9703,853.8246,31.0,12829358600.0,3468654486000.0,1385190051000.0,1454752474000.0,1444631847000.0,3198553000.0,1769993551000.0,-1766794998000.0,15776746686000.0,10954021915000.0,1064711281000.0,-14921716000.0,1049789565000.0,2026-06-30,TTM,IDR
GMFI,Garuda Maintenance Facility ,,Industrials,Tidak,JUAL,57,dilusi,56,10.7,2.8,1.0,1.34,-65.21,77.9,20.5,0.0,2.8,7.0,91.85,5.4,0.71,43.6,57,65.0,20.99,14.18,7.22,5.58,4.9,1.07,0.87,3.2,11.09,1.85,16.19,0.0,0.07,53,53,32,93,54,27.3,111.8,3.0,117.67,5.2504,19.9728,,124835258434.0,9083538302400.0,655439832960.0,1130355606240.0,1130355606240.0,6974128437120.0,995110027200.0,5539585464960.0,16164953052480.0,2493309581280.0,1212243076800.0,-80393179680.0,1131849897120.0,2026-03-31,TTM,USD
AKRA,AKR Corporindo Tbk,LQ45,Energy,Ya,HOLD,76,,1490,10.8,2.28,0.46,1.21,21.7,37.0,74.6,6.71,0.42,29.5,21.28,31.3,0.74,58.2,1421,1288.0,7.99,5.93,4.91,7.57,0.24,1.33,1.04,51.78,8.23,2.85,22.9,72.6,0.13,77,73,86,65,87,-1.1,1.0,2.0,0.24,137.544,654.4711,100.0,19799769600.0,55443442886000.0,2723338865000.0,3691958523000.0,3640446573000.0,5454476951000.0,8866238987000.0,875908678000.0,39295481702000.0,12958376732000.0,7757177689000.0,-1002622794000.0,6754554895000.0,2026-06-30,TTM-gabungan,IDR
TOTL,Total Bangun Persada Tbk,,Industrials,Ya,HOLD,76,,1620,10.8,4.5,1.0,2.15,40.89,118.6,44.0,6.79,0.0,5.5,3.89,6.0,0.34,66.6,1368,1089.0,17.47,10.34,11.89,12.83,-1.91,1.12,1.1,,10.31,0.5,3.27,73.61,0.29,56,72,86,97,76,19.7,65.3,3.0,0.0,149.4345,359.7817,110.0,3410000000.0,4284180500000.0,509571562000.0,452009205000.0,442983388000.0,0.0,864911414000.0,-864911414000.0,4195416440000.0,1226855465000.0,255921108000.0,-75064943000.0,180856165000.0,2026-06-30,TTM-gabungan,IDR
ICBP,Indofood CBP Sukses Makmur T,LQ45/Salim,Consumer Defensive,Ya,JUAL,72,laba-30%,6975,11.0,1.54,1.11,0.77,14.7,-57.5,-0.2,3.8,0.95,81.3,5.92,42.5,0.71,43.7,7242,7188.0,34.89,20.41,9.34,5.38,1.15,3.58,3.1,6.23,6.88,1.75,13.04,41.86,0.18,70,76,78,54,89,4.9,26.2,3.0,0.0,633.8031,4524.6466,265.0,11661908000.0,79113383000000.0,7391353000000.0,14200486000000.0,13844990000000.0,50171691000000.0,33537992000000.0,16383859000000.0,143985924000000.0,52766012000000.0,12933186000000.0,-2330029000000.0,10603157000000.0,2026-06-30,TTM-gabungan,IDR
UNTR,United Tractors Tbk,LQ45,Basic Materials,Ya,JUAL,64,laba-30%,24150,11.0,0.87,0.96,0.49,7.88,-90.2,-13.2,9.08,0.29,84.4,4.34,109.4,0.55,40.1,24772,26563.0,20.97,13.39,6.31,4.24,0.65,1.24,0.93,9.01,7.36,2.43,8.83,78.67,0.6,81,62,80,17,85,2.0,-11.0,0.0,-3.82,2186.2163,27647.0017,2192.0,3493093536.0,121064935000000.0,7636658000000.0,12574761000000.0,12574761000000.0,28076396000000.0,18153571000000.0,8180504000000.0,179058512000000.0,96573563000000.0,18528755000000.0,-11082831000000.0,7445924000000.0,2026-06-30,TTM-gabungan,IDR
SCMA,Surya Citra Media Tbk,,Communication Services,Tidak,WSE,76,payout>100,173,11.1,1.74,0.63,0.88,14.14,48.9,-3.2,12.14,0.12,11.0,64.72,12.3,0.92,25.2,201,248.0,40.71,17.03,13.87,9.13,-0.22,2.45,1.97,87.2,6.89,1.31,10.39,135.05,0.11,83,77,96,52,68,-1.2,-3.1,2.0,0.06,15.5381,99.438,21.0,63504703280.0,7111725920000.0,986745252000.0,1543642571000.0,1287598458000.0,760262857000.0,1104003864000.0,-343741007000.0,10415521811000.0,6314778627000.0,1288050321000.0,-146795264000.0,1141255057000.0,2026-06-30,TTM-gabungan,IDR
AVIA,Avia Avian Tbk.,,Basic Materials,Ya,JUAL,80,,340,11.1,2.03,0.97,1.15,18.46,-0.2,14.1,6.76,0.0,20.1,13.34,4.7,0.27,45.5,342,381.0,43.87,23.57,21.31,15.91,-0.88,5.15,4.09,940.69,7.19,1.12,7.51,71.63,0.25,68,86,100,63,87,6.7,7.7,3.0,-2.74,30.5037,167.6481,23.0,59125458700.0,8462968000000.0,1803546000000.0,2490850000000.0,2252016000000.0,23180000000.0,2214410000000.0,-2191230000000.0,11612427000000.0,9912270000000.0,2011082000000.0,-501803000000.0,1509279000000.0,2026-03-31,TTM-gabungan,IDR
MLBI,Multi Bintang Indonesia Tbk,,Consumer Defensive,Tidak,TIPIS,78,,6850,11.2,13.06,1.13,6.5,98.38,54.1,43.5,8.19,0.09,14.4,0.1,0.7,0.54,51.6,6770,5819.0,64.87,43.96,33.95,34.27,-0.7,0.86,0.76,209.47,7.85,1.11,8.35,91.82,0.15,55,95,83,78,79,4.4,8.6,3.0,0.0,610.6844,524.3246,561.0,2107000000.0,3790443000000.0,1286712000000.0,1688122000000.0,1674097000000.0,102549000000.0,1290928000000.0,-1188379000000.0,4014827000000.0,1104752000000.0,1421945000000.0,-216849000000.0,1205096000000.0,2026-06-30,TTM-gabungan,IDR
ESSA,ESSA Industries Indonesia Tb,LQ45,Basic Materials,Ya,JUAL,76,,595,11.3,1.24,0.99,0.7,11.55,61.5,33.6,8.74,0.0,10.3,119.59,79.0,0.28,38.9,638,631.0,37.5,28.19,15.88,7.4,-1.72,11.46,9.57,123.59,4.31,2.58,21.37,20.23,0.06,80,79,100,42,82,-26.1,-33.8,1.0,0.0,52.4938,479.7571,52.0,17226975700.0,5693970125760.0,904310197920.0,1701736897440.0,1641505597920.0,2389146240.0,2922561766080.0,-2920172619840.0,12126491130240.0,8264763194880.0,2330105393280.0,-139690161120.0,2190415232160.0,2026-03-31,TTM-gabungan,USD
SMBR,Semen Baturaja (Persero) Tbk,,Basic Materials,Ya,JUAL,66,laba-30%,163,11.5,0.47,1.01,0.27,4.19,-81.5,-35.7,2.12,0.15,1.6,20.15,3.7,0.13,42.5,168,212.0,28.98,9.45,6.17,2.91,1.29,1.48,1.1,5.16,7.51,2.44,17.58,18.59,0.17,74,54,77,52,85,7.9,30.5,3.0,0.0,14.1239,345.3296,3.46,9932534336.0,2273486047000.0,140285986000.0,260366409000.0,242112700000.0,521577745000.0,72613906000.0,335351683000.0,4726051246000.0,3429997910000.0,342944454000.0,-58325743000.0,284618711000.0,2026-03-31,TTM-gabungan,IDR
LPCK,Lippo Cikarang Tbk,,Real Estate,Ya,TIPIS,47,"OCF-,FCF-,dilusi",535,11.6,0.4,1.08,0.45,3.63,4.5,-21.0,0.0,0.11,2.7,0.5,0.3,0.86,28.9,577,615.0,19.15,6.78,6.17,2.01,1.39,2.95,0.26,5.56,8.64,-2.35,-20.86,0.0,,70,21,78,38,12,52.6,-11.3,1.0,89.64,45.944,1338.9277,,5134685692.0,3820755000000.0,235908000000.0,378704000000.0,335326000000.0,790000000000.0,264084000000.0,525916000000.0,10774989000000.0,6874973000000.0,-554783000000.0,-18289000000.0,-573072000000.0,2026-06-30,TTM-gabungan,IDR
BGTG,Bank Ganesha Tbk.,,Financial Services,Tidak,JUAL,59,,113,11.6,0.72,0.88,0.81,6.43,3.7,-12.3,0.0,0.0,2.7,15.72,1.9,0.25,44.2,114,120.0,,,47.6,2.23,,,,,,5.15,44.1,0.0,0.01,67,46,,66,59,11.8,70.2,3.0,0.0,9.7377,156.9418,,23970997103.0,490342000000.0,233423000000.0,,,3321000000.0,1182447000000.0,-1179126000000.0,11126456000000.0,3762052000000.0,1201323000000.0,-6766000000.0,1194557000000.0,2026-06-30,TTM-gabungan,IDR
EMTK,Elang Mahkota Teknologi Tbk,,Communication Services,Tidak,WSE,75,laba-30%,430,11.7,0.72,0.66,0.36,5.89,-99.6,26.9,2.33,0.09,26.3,41.59,20.5,1.29,26.8,512,768.0,25.92,6.28,10.62,3.71,-3.14,4.84,4.58,26.27,1.84,1.44,9.64,27.23,0.21,86,57,99,55,85,24.7,7.6,2.0,0.06,36.6604,598.6442,10.0,61182504933.0,21123322000000.0,2242973000000.0,5274847000000.0,4538200000000.0,3273417000000.0,19853466000000.0,-16580049000000.0,59875434000000.0,36626553000000.0,3221573000000.0,-684754000000.0,2536819000000.0,2026-06-30,TTM-gabungan,IDR
SAMF,Saraswanti Anugerah Makmur T,,Basic Materials,Ya,TIPIS,56,"OCF-,FCF-",316,11.8,1.76,1.04,1.0,16.15,90.3,90.7,3.32,0.82,3.2,0.37,0.1,1.35,58.1,294,300.0,20.92,10.62,6.25,7.42,3.02,1.47,0.81,5.95,10.2,-0.52,-5.61,39.25,,62,45,58,60,52,3.4,-8.6,1.0,0.0,26.7509,180.0356,10.5,10250000000.0,4389531216651.0,274196784407.0,450610921706.0,442678428841.0,1509985297476.0,150556640197.0,1359428657279.0,4461386195252.0,1845365287877.0,-143672776264.0,-38189265776.0,-181862042040.0,2026-06-30,TTM-gabungan,IDR
PRDA,Prodia Widyahusada Tbk.,,Healthcare,Ya,HOLD,79,,2850,11.8,1.08,0.69,0.6,8.88,773.2,27.0,5.71,0.01,2.5,1.06,2.9,0.6,67.5,2554,2404.0,57.52,10.57,9.06,7.88,-1.1,5.35,5.1,155.8,4.26,2.12,12.52,68.21,0.3,87,67,100,55,93,1.5,-17.8,1.0,-5.09,241.2856,2629.325,162.68,889775500.0,2369031000000.0,214690000000.0,473106000000.0,278566000000.0,20978000000.0,542734000000.0,-521756000000.0,2642712000000.0,2339509000000.0,454973000000.0,-137499000000.0,317474000000.0,2026-06-30,TTM-gabungan,IDR
ULTJ,Ultrajaya Milk Industry & Tr,,Consumer Defensive,Ya,HOLD,79,,2060,11.9,2.7,1.2,1.34,23.01,51.7,18.7,6.31,0.01,21.4,20.75,40.2,1.19,83.3,1563,1516.0,33.37,20.9,17.67,20.31,-1.01,5.56,3.67,19508.05,8.03,1.17,7.78,75.14,0.21,60,88,100,71,83,4.6,12.1,2.0,0.0,172.9596,762.3023,130.0,10398175200.0,10180057000000.0,1798464000000.0,2370183000000.0,2301950000000.0,40611000000.0,2435024000000.0,-2394413000000.0,9066914000000.0,7926553000000.0,2098609000000.0,-432212000000.0,1667443000000.0,2026-06-30,TTM-gabungan,IDR
ADMR,Alamtri Minerals Indonesia T,,Basic Materials,Ya,JUAL,61,FCF-,1535,12.0,2.14,1.05,1.22,19.18,-15.4,-14.6,3.3,0.58,62.8,37.5,60.7,0.29,43.5,1593,1661.0,42.08,34.16,28.2,11.12,1.22,2.0,1.76,2898.78,10.64,0.71,-13.47,41.46,3.29,58,80,85,28,40,2.3,-6.5,1.0,0.0,127.4885,716.4192,50.62,40882331500.0,18479315520000.0,5212027200000.0,6655897440000.0,6641227680000.0,17064234240000.0,8954520960000.0,8088170400000.0,56929502400000.0,29288886240000.0,3695554080000.0,-12149562720000.0,-8454008640000.0,2026-03-31,TTM-gabungan,USD
CARS,Industri dan Perdagangan Bin,,Consumer Cyclical,Tidak,HOLD,51,,129,12.2,1.76,1.09,1.0,16.26,-29.6,-12.7,0.0,1.05,1.9,11.39,1.3,1.82,83.8,101,101.0,12.98,3.72,3.37,4.86,2.19,0.96,0.77,8.52,7.96,0.57,2.91,0.0,0.38,58,46,60,32,65,-4.9,2.7,2.0,0.0,10.5847,73.4274,,15000000000.0,4711522469475.0,158770363601.0,335694955408.0,293316314188.0,1153062002227.0,416889107625.0,736172894602.0,3132039195975.0,1101411318803.0,90432408743.0,-34057241262.0,56375167481.0,2026-06-30,TTM-gabungan,IDR
BKSL,Sentul City Tbk.,,Real Estate,Ya,JUAL,65,kas<laba,66,12.2,0.72,1.14,0.81,6.09,6450.7,37.7,0.0,0.18,11.1,140.87,10.1,0.63,39.0,72,103.0,55.82,37.73,30.0,4.21,2.18,2.12,1.12,4.61,11.5,0.09,0.2,0.0,0.73,59,46,77,92,53,60.0,,2.0,0.0,5.3995,91.3989,,167708902705.0,3018101611317.0,905550594420.0,1187310432861.0,1165438585602.0,2819981444518.0,234834974477.0,2584502030041.0,21820632062927.0,15328405464885.0,81314639254.0,-59440773517.0,21873865737.0,2026-06-30,TTM-gabungan,IDR
TMAS,Temas Tbk.,,Industrials,Ya,BOW,65,FCF-,140,12.2,2.46,1.13,1.18,21.4,109.6,48.4,2.86,0.6,8.0,8.15,1.2,0.71,48.5,133,129.0,20.76,17.26,13.21,12.24,1.68,1.17,0.94,8.5,11.12,1.54,-4.36,33.33,1.34,57,86,70,51,49,-3.8,-28.5,0.0,0.0,11.5105,56.9645,4.0,56868856000.0,4956549000000.0,654588000000.0,843157000000.0,827144000000.0,1941504000000.0,381401000000.0,1413633000000.0,5996884000000.0,3239504000000.0,1005580000000.0,-1352389000000.0,-346809000000.0,2026-06-30,TTM-gabungan,IDR
JTPE,Jasuindo Tiga Perkasa Tbk,,Industrials,Ya,TIPIS,76,laba-30%,590,12.2,2.89,1.13,1.38,25.79,-76.9,-73.3,5.25,0.01,4.0,1.15,0.7,0.79,41.0,608,573.0,25.09,18.79,12.14,13.97,-1.81,1.67,1.17,182.18,6.83,1.87,12.32,60.56,0.19,61,88,93,54,91,25.0,40.3,3.0,-0.84,48.2146,204.2257,31.0,6794330000.0,2699371153868.0,327586051267.0,464027598028.0,460069477197.0,8000509798.0,847978712260.0,-839978202462.0,2632434598352.0,1387576942535.0,611739723237.0,-117687732464.0,494051990773.0,2026-03-31,TTM-gabungan,IDR
POWR,Cikarang Listrindo Tbk.,,Utilities,Ya,HOLD,75,,955,12.3,1.21,0.47,0.32,9.72,15.7,8.2,7.72,0.49,15.1,12.33,12.0,0.27,54.3,846,722.0,44.3,20.49,12.49,4.82,1.2,7.11,6.02,5.91,5.88,2.02,9.14,96.09,0.45,93,71,82,48,78,0.2,-0.2,1.0,0.14,77.9238,790.4784,73.73,15851499100.0,9891263422080.0,1235208372960.0,3239807562720.0,2100652569120.0,6120678421440.0,2201384340960.0,3900452532000.0,21166137244320.0,12530267642880.0,2496836042400.0,-1112787343200.0,1384048699200.0,2026-06-30,TTM-gabungan,USD
DMND,Diamond Food Indonesia Tbk.,,Consumer Defensive,Ya,TIPIS,67,FCF-,635,12.4,0.9,1.25,0.45,7.5,126.0,24.0,1.18,0.01,6.0,0.11,0.1,0.59,53.0,622,654.0,20.4,4.86,3.95,5.92,-0.61,3.35,1.86,259.81,8.09,0.79,-2.81,14.42,1.44,66,47,98,74,44,9.5,4.5,2.0,0.0,51.0393,703.4755,7.5,9468359000.0,12248396000000.0,483258000000.0,691105000000.0,616272000000.0,42014000000.0,460513000000.0,-418499000000.0,8474495000000.0,6660759000000.0,380344000000.0,-549175000000.0,-168831000000.0,2026-06-30,TTM-gabungan,IDR
CNMA,Nusantara Sejahtera Raya Tbk,,Communication Services,Ya,JUAL,81,payout>100,90,12.7,2.01,0.72,1.02,15.28,361.0,65.0,13.22,0.44,7.5,20.38,1.9,0.95,41.4,93,98.0,60.57,16.36,10.5,9.06,0.15,2.64,2.47,6.57,4.39,2.56,12.12,168.81,0.4,79,79,86,85,72,10.0,15.2,2.0,-1.2,7.0755,44.8807,11.9,83279924292.0,5613000000000.0,589249000000.0,1766093000000.0,972359000000.0,1650525000000.0,1389479000000.0,261046000000.0,6209444000000.0,3737664000000.0,1511193000000.0,-602428000000.0,908765000000.0,2026-06-30,TTM-gabungan,IDR
OMED,Jayamas Medica Industri Tbk.,,Healthcare,Ya,JUAL,79,,206,12.9,1.97,0.75,1.1,16.13,66.4,36.3,1.98,0.09,5.6,32.04,7.7,0.08,34.7,222,225.0,35.75,19.81,18.77,13.63,-1.71,8.29,5.89,27.88,7.78,0.86,4.4,47.78,0.34,68,78,99,74,82,5.9,8.7,2.0,-0.19,16.0196,104.7645,4.08,27008119900.0,2304764243821.0,432658133716.0,586376042441.0,562426820838.0,262643945729.0,1264486619840.0,-1001842674111.0,3412388491400.0,2829491182510.0,373885512373.0,-128859128610.0,245026383763.0,2026-06-30,TTM-gabungan,IDR
DVLA,Darya-Varia Laboratoria Tbk,,Healthcare,Ya,TIPIS,72,laba-30%,1585,13.0,1.18,0.76,0.66,9.01,-51.3,12.8,8.08,0.0,1.8,0.06,0.1,0.84,49.8,1585,1561.0,52.15,6.9,5.79,5.45,-2.1,2.15,1.55,10934.81,5.8,1.63,6.5,86.07,0.48,84,59,97,43,77,5.2,3.2,2.0,0.0,121.63,1339.3585,128.0,1120000000.0,2354247520000.0,136225561000.0,224723285000.0,182294229000.0,119394000.0,471021298000.0,-470901904000.0,2606430632000.0,1500081542000.0,222642312000.0,-107244627000.0,115397685000.0,2026-06-30,TTM-gabungan,IDR
MSIN,MNC Digital Entertainment Tb,,Communication Services,Ya,WSE,71,FCF-,206,13.0,1.83,0.73,0.93,14.18,13.8,3.7,0.0,0.04,12.5,70.21,20.6,1.42,14.2,352,505.0,25.88,15.09,23.69,11.76,-0.43,2.97,2.24,101.42,9.56,0.63,-2.71,0.0,1.56,66,69,98,67,38,2.9,42.1,2.0,0.0,15.7912,112.7774,,60676178205.0,4043989000000.0,958151000000.0,1251846000000.0,1028561000000.0,259041000000.0,795098000000.0,-536057000000.0,8598549000000.0,6842901000000.0,605960000000.0,-944596000000.0,-338636000000.0,2026-06-30,TTM-gabungan,IDR
DAAZ,Daaz Bara Lestari Tbk.,,Basic Materials,Tidak,TIPIS,46,"FCF-,kas<laba",1650,13.1,1.96,1.15,1.11,15.39,,,2.36,1.73,3.3,0.47,0.8,0.95,50.1,1630,2263.0,6.29,4.39,1.8,4.29,3.96,1.63,1.33,2.57,9.86,0.45,-6.9,28.47,3.01,56,43,44,44,41,27.4,-11.5,1.0,0.0,125.5795,839.8855,39.0,1997000000.0,13894201971300.0,250782248123.0,558126408443.0,552980978545.0,2909200288487.0,701016306291.0,2208183982196.0,6554482086832.0,1677251342479.0,113294051067.0,-340574268831.0,-227280217764.0,2026-03-31,TTM-gabungan,IDR
BBCA,Bank Central Asia Tbk,LQ45,Financial Services,Tidak,JUAL,64,,6225,13.2,2.83,1.0,3.18,22.47,5.0,4.4,6.12,0.01,764.7,126.19,815.0,0.6,42.5,6382,6625.0,,,50.48,3.63,,,,,,1.19,8.6,75.42,0.04,45,78,,63,81,8.5,12.2,3.0,-0.35,472.6025,2201.5116,381.0,122841751300.0,114998536000000.0,58055319000000.0,,,2187729000000.0,95713174000000.0,-93525445000000.0,1660579336000000.0,270437543000000.0,68847541000000.0,-3073189000000.0,65774352000000.0,2026-06-30,TTM-gabungan,IDR
MARK,Mark Dynamics Indonesia Tbk.,,Healthcare,Ya,HOLD,78,payout>100,1180,13.3,5.03,0.78,2.81,36.98,43.5,58.3,7.63,0.0,4.5,15.09,16.9,1.03,61.1,1074,855.0,47.27,39.57,32.71,32.94,-0.09,4.2,2.6,390.57,9.93,0.98,6.6,101.64,0.1,59,94,99,65,72,0.5,5.3,1.0,0.0,88.5547,234.6719,90.0,3800000310.0,1028702898530.0,336508039121.0,447657803271.0,435408217142.0,3366350000.0,43210400397.0,-39844050397.0,1024525000893.0,891753183643.0,329822235614.0,-33797824245.0,296024411369.0,2026-06-30,TTM-gabungan,IDR
HEXA,Hexindo Adiperkasa Tbk,,Industrials,Ya,WSE,54,payout>100,3930,13.3,1.09,1.24,0.52,8.05,-28.7,-8.1,10.92,0.52,3.3,1.11,4.7,3.33,17.3,4405,4408.0,14.8,4.15,2.77,3.16,2.37,1.65,0.59,3.84,8.57,7.33,53.98,152.26,0.02,73,52,63,17,65,-6.5,-32.3,1.0,0.0,296.0516,3592.4924,429.07,840000000.0,8975464297920.0,248683369920.0,532529532960.0,432557835840.0,1574160264000.0,308973934560.0,1262356380000.0,7277161349760.0,3017693632320.0,1823765964000.0,-41677463040.0,1782088500960.0,2026-06-30,TTM,USD
LPGI,Lippo General Insurance Tbk,,Financial Services,Tidak,TIPIS,61,,645,13.4,1.73,1.02,1.94,14.1,314.8,30.2,1.55,0.0,1.9,0.02,0.0,0.12,52.2,641,665.0,,,3.97,4.03,,,,175.74,,3.49,24.83,18.87,0.08,43,52,,88,74,17.8,25.1,2.0,0.0,48.2438,372.1276,10.0,3000000000.0,3644617534967.0,144731453092.0,,99162437471.0,264471501.0,15585204627.0,-15320733126.0,3550815818181.0,1116382932707.0,505352898014.0,-41495407323.0,480418634574.0,2025-12-31,TTM,IDR
BOLT,Garuda Metalindo Tbk.,,Industrials,Ya,TIPIS,73,,795,13.4,2.21,1.25,1.06,16.48,27.5,23.7,6.29,0.43,1.9,0.04,0.0,0.36,47.8,798,870.0,24.23,12.98,8.03,9.42,1.26,1.56,0.75,10.74,9.12,2.34,16.3,78.44,0.07,62,77,77,72,82,5.4,18.5,2.0,0.0,59.3961,360.1899,50.0,2343750000.0,1733840965113.0,139209675175.0,237003495864.0,230209658770.0,359579005587.0,44035298327.0,298948765601.0,1616593517066.0,844195024103.0,325327567442.0,-21556002319.0,303771565123.0,2026-06-30,TTM-gabungan,IDR
IFII,Indonesia Fibreboard Industr,,Basic Materials,Ya,TIPIS,72,laba-30%,218,13.4,1.46,1.18,0.83,10.94,-57.0,-35.2,5.5,0.14,2.1,2.13,0.5,0.11,57.8,208,224.0,31.36,17.14,12.72,8.63,0.2,2.56,1.13,11.24,9.62,2.35,14.55,80.0,0.17,66,75,90,52,86,13.9,23.6,3.0,0.0,16.2107,149.4588,12.0,9412000000.0,1199278457467.0,152574694698.0,217644619329.0,214260021589.0,193328284440.0,149332779100.0,42970201100.0,1743270460347.0,1406706303195.0,359113820129.0,-60622115721.0,298491704408.0,2026-06-30,TTM-gabungan,IDR
MEDC,Medco Energi Internasional T,LQ45,Energy,Ya,HOLD,60,,1490,13.7,0.94,0.59,0.5,6.98,-28.4,8.5,4.33,1.71,36.8,66.9,100.2,1.06,54.4,1392,1423.0,37.5,27.62,6.02,1.86,3.75,1.12,1.02,2.42,6.35,6.43,21.53,53.25,0.54,87,62,40,28,92,1.2,-42.5,1.0,-1.53,108.4324,1580.492,64.5,24680621344.0,44451072716160.0,2676178600320.0,14140624420800.0,13997587369920.0,66581571105120.0,9482072027520.0,53036865813120.0,146926325481120.0,39007524060480.0,17204670019200.0,-9285951633120.0,7918718386080.0,2026-03-31,TTM-gabungan,USD
MBSS,Mitrabahtera Segara Sejati T,,Industrials,Tidak,HOLD,59,FCF-,2910,13.7,1.24,1.27,0.59,9.51,-4.5,-5.0,0.0,0.13,5.1,1.9,5.4,0.8,64.6,2810,2320.0,22.74,11.18,48.22,8.33,-3.7,8.68,8.61,16.77,8.03,0.65,-10.62,0.0,3.24,62,61,98,29,30,-15.1,-1.8,1.0,0.0,212.0031,2346.9528,,1750026639.0,769344583547.0,371011133926.0,434108566673.0,428686061073.0,536697667269.0,2143663675475.0,-1606966008206.0,4790095932760.0,4107229924883.0,241196094498.0,-782032100542.0,-540836006044.0,2026-06-30,TTM-gabungan,IDR
